551,SAB,WAS,DOF1,91,91,7-Oct-14,#,Y
551,SAB,WAS,J,45.5,46,7-Oct-14,#,Y
551,SAB,WAS,OBBF,175,175,7-Oct-14,#,Y
551,SAB,WAS,OBBS,46,46,7-Oct-14,#,Y
551,SAB,WAS,OBOF,185,185,7-Oct-14,#,Y
551,SAB,WAS,YOFC,170.79,175,7-Oct-14,21-Nov-14,Y
551,SAB,WAS,YOFC,170.79,179,22-Nov-14,1-Dec-14,Y
551,SAB,WAS,YOFC,170.79,175,2-Dec-14,#,Y
551,ESX,WAB,AOF1,14.28,14,7-Oct-14,#,Y
551,ESX,WAB,BOF1,11.56,12,7-Oct-14,#,Y
551,ESX,WAB,DOF1,9.35,9.5,7-Oct-14,#,Y
551,ESX,WAB,J,13.63,14,7-Oct-14,#,Y
551,ESX,WAB,OBBF,17,17,7-Oct-14,#,Y
551,ESX,WAB,OBBS,14,14,7-Oct-14,#,Y
551,ESX,WAB,OBOF,25.5,25.5,7-Oct-14,#,Y
551,ESX,WAB,YOFC,17.05,17,7-Oct-14,#,Y
551,ESX,MPR,AOF1,16.8,17,7-Oct-14,#,Y
551,ESX,MPR,BOF1,13.6,14,7-Oct-14,#,Y
551,ESX,MPR,DOF1,11,11,7-Oct-14,#,Y
551,ESX,MPR,J,13.63,14,7-Oct-14,#,Y
551,ESX,MPR,OBBF,20,20,7-Oct-14,#,Y
551,ESX,MPR,OBBS,14,14,7-Oct-14,#,Y
551,ESX,MPR,OBOF,30,30,7-Oct-14,#,Y
551,ESX,MPR,YOFC,20.46,20,7-Oct-14,#,Y
551,ESX,RPH,AOF1,22.68,23,7-Oct-14,#,Y
551,ESX,RPH,BOF1,18.36,18,7-Oct-14,#,Y
551,ESX,RPH,DOF1,14.85,15,7-Oct-14,#,Y
551,ESX,RPH,J,13.63,14,7-Oct-14,#,Y
551,ESX,RPH,OBBF,27,27,7-Oct-14,#,Y
551,ESX,RPH,OBBS,14,14,7-Oct-14,#,Y
551,ESX,RPH,OBOF,37,37,7-Oct-14,#,Y
551,ESX,RPH,YOFC,27.29,27,7-Oct-14,#,Y
551,ESX,WRJ,AOF1,31.92,32,7-Oct-14,#,Y
551,ESX,WRJ,BOF1,25.84,26,7-Oct-14,#,Y
551,ESX,WRJ,DOF1,20.9,21,7-Oct-14,#,Y
551,ESX,WRJ,J,13.63,14,7-Oct-14,#,Y
551,ESX,WRJ,OBBF,38,38,7-Oct-14,#,Y
551,ESX,WRJ,OBBS,14,14,7-Oct-14,#,Y
551,ESX,WRJ,OBOF,48,48,7-Oct-14,#,Y
551,ESX,WRJ,YOFC,37.51,38,7-Oct-14,#,Y
551,ESX,WNM,AOF1,35.28,35,7-Oct-14,#,Y
551,ESX,WNM,BOF1,28.56,29,7-Oct-14,#,Y
551,ESX,WNM,DOF1,23.1,23,7-Oct-14,#,Y
551,ESX,WNM,J,13.63,14,7-Oct-14,#,Y
551,ESX,WNM,OBBF,42,42,7-Oct-14,#,Y
551,ESX,WNM,OBBS,14,14,7-Oct-14,#,Y
551,ESX,WNM,OBOF,52,52,7-Oct-14,#,Y
551,ESX,WNM,YOFC,42.05,42,7-Oct-14,#,Y
551,ESX,CLA,AOF1,36.96,37,7-Oct-14,#,Y
551,ESX,CLA,BOF1,29.92,30,7-Oct-14,#,Y
551,ESX,CLA,DOF1,24.2,24,7-Oct-14,#,Y
551,ESX,CLA,J,13.63,14,7-Oct-14,#,Y
551,ESX,CLA,OBBF,44,44,7-Oct-14,#,Y
551,ESX,CLA,OBBS,14,14,7-Oct-14,#,Y
551,ESX,CLA,OBOF,54,54,7-Oct-14,#,Y
551,ESX,CLA,YOFC,44.34,44,7-Oct-14,#,Y
551,ESX,BLF,AOF1,42,42,7-Oct-14,#,Y
551,ESX,BLF,BOF1,34,34,7-Oct-14,#,Y
551,ESX,BLF,DOF1,27.5,28,7-Oct-14,#,Y
551,ESX,BLF,J,13.63,14,7-Oct-14,#,Y
551,ESX,BLF,OBBF,50,50,7-Oct-14,#,Y
551,ESX,BLF,OBBS,14,14,7-Oct-14,#,Y
551,ESX,BLF,OBOF,60,60,7-Oct-14,#,Y
551,ESX,BLF,YOFC,50.02,50,7-Oct-14,#,Y
551,ESX,BRA,AOF1,42.84,43,7-Oct-14,#,Y
551,ESX,BRA,BOF1,34.68,35,7-Oct-14,#,Y
551,ESX,BRA,DOF1,28.05,28,7-Oct-14,#,Y
551,ESX,BRA,J,13.63,14,7-Oct-14,#,Y
551,ESX,BRA,OBBF,51,51,7-Oct-14,#,Y
551,ESX,BRA,OBBS,14,14,7-Oct-14,#,Y
551,ESX,BRA,OBOF,61,61,7-Oct-14,#,Y
551,ESX,BRA,YOFC,51.15,51,7-Oct-14,#,Y
551,ESX,AMM,AOF1,58.8,59,7-Oct-14,#,Y
551,ESX,AMM,BOF1,47.6,48,7-Oct-14,#,Y
551,ESX,AMM,DOF1,38.5,39,7-Oct-14,#,Y
551,ESX,AMM,J,24.41,24,7-Oct-14,#,Y
551,ESX,AMM,OBBF,70,70,7-Oct-14,#,Y
551,ESX,AMM,OBBS,24,24,7-Oct-14,#,Y
551,ESX,AMM,OBOF,80,80,7-Oct-14,#,Y
551,ESX,AMM,YOFC,70.48,70,7-Oct-14,#,Y
551,ESX,SPG,AOF1,69.42,69,7-Oct-14,#,Y
551,ESX,SPG,BOF1,61.62,62,7-Oct-14,#,Y
